id,status,guest,host,cabinet,date,guestid,title,unregistered,nb
36d146e4f217f21e3874a3f5cf9374d6,registered,European Federation of National Organisations working with the Homeless,Luc Tholoniat,Cabinet members of President Jean-Claude Juncker,2014-12-12T00:00:00,7d3d278d77e840e7b750babb44465e40,Priorités de l'UE dans le domaine social,,0
43cc2b34f4454b985f60a1cdfcb8c728,registered,Deutsche Bank AG,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2014-12-11T00:00:00,32b9142f830c41b7a7ab8b85d04fd6a4,Investment Plan,,0
35fb02e717ac2eb6e988fcd1ffb725d4,registered,European Alliance to Save Energy,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-12-11T00:00:00,788c9b041aa442e8a649697ae0c3ea0c,Investment in Europe & Energy Union,,0
e8afee2d5d0a182e3d4996656e8cb42d,registered,Centre for European Policy Studies,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-12-11T00:00:00,14e841815d9a4293b247f22ec9ac5754,Energy union,,0
1989a90c9a3d96bd3c1ce3cc7c3c6b6f,registered,Human Rights Watch,Carlo Zadra,Cabinet members of President Jean-Claude Juncker,2014-12-11T00:00:00,fb880a09da624f95b49723b25f0acef2,EU policy related issues,,0
7c3d4146be8d14fec81d0f79d27dc836,registered,Société Générale,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2014-12-10T00:00:00,9bf1dc7e52ce47298bafc340362bbc89,Investment Plan,,0
8429f889af1fcbf5a3c80632dbc4379f,registered,Stop TTIP,Leon Delvaux,Cabinet members of President Jean-Claude Juncker,2014-12-10T00:00:00,8415bc80b6a24fd0927e67223dfadada,TTIP,,0
fc306a4724b97b97992194b99896a5a2,registered,"AT&T, Inc.",Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-10T00:00:00,79faa0195e9349e4b8d806fc7403f915,Digital Single Market,,0
a5beca6ae341a193cf7f01a6b3fc166c,registered,Verband der Automobilindustrie,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-12-10T00:00:00,996c56b9a1354c5392858792eb95261b,Investing in Europe and Energy Union,,0
1b1ec36a43d7bcc6a2d098d043b76fc9,registered,Flughafen Wien AG,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-12-09T00:00:00,c3d9e19a281e4c17aed9e0bc26c0e15f,Investment in Europe,,0
59faa2c8b6cbf6703a3ea081043070ce,registered,IFPI Representing recording industry worldwide,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-08T00:00:00,a9ac416b135c458c8565955930bdc60d,Digital Agenda,,0
e95eec3179123a5d423e907d264d7c03,registered,Centre for European Policy Studies,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-12-08T00:00:00,14e841815d9a4293b247f22ec9ac5754,Meeting on Energy policy and regulation & Climate change policy,,0
388839f67a850d6f1e25ab45a4cf8bb8,registered,European Composer and Songwriter Alliance,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-08T00:00:00,2e4dd57d7ad04e7c87572dabfa1d05a2,Digital Single Market,,0
09d5df34605f8d5f25193c776e73ffc6,registered,Allegro Group HU Kft.,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-05T00:00:00,86b2050fcbf44d809d515f65943a6f17,Digital Economy and Society,,0
a8c029ec4eef34334971599eac06a42b,registered,"Telefonica, S.A.",Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-04T00:00:00,6cbb20c3c6084522bf8e2b8da842b298,Telecom issues,,0
bf3dda851d1d839bd1a83d533bb28d6e,registered,Orange,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-04T00:00:00,33061f0dfbea403e817949ef18d7db73,Marché unique numérique connecté,,0
a9198a10096fecf150335b892f68d6dd,registered,"Banco Santander, S.A.",Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2014-12-03T00:00:00,fb9ec5882645424aa87a7ba12fb25a3e,Capital Markets Union,,0
328fa11c95f71792821cb9fd16df7f7e,registered,Bruegel,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-12-03T00:00:00,5e7e108e5cab4a43849b9b895ad7bf12,Energy Union,,0
dbb970f2d5642910fb0bfd7d49c83927,registered,London Stock Exchange Group,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2014-12-02T00:00:00,5c46c97f2f9044f2bb01c278e2bae69a,"Jobs, Growth, Stability and Capital Markets Union - Recovery and Resolution of CCPS",,0
fe5ec52b06c5c29d1b9baad12df383e7,registered,Deutscher Industrie- und Handelskammertag e.V.,Leon Delvaux,Cabinet members of President Jean-Claude Juncker,2014-12-02T00:00:00,4fe70a269a59465d8846a5c4d1a444fa,Trade and Enterprise,,0
93dc08b6789a696a9e6e64122062e66d,registered,FTI Consulting Belgium,Antoine Kasel,Cabinet members of President Jean-Claude Juncker,2014-12-02T00:00:00,e66cd044e9f141d59bce81de55baa163,FTI snapshot: Towards a global corporate tax overhaul,,0
1d5b2313805b3e9c5341493ba75e914c,registered,Global Counsel LLP,Martin Selmayr Richard Szostak,Cabinet members of President Jean-Claude Juncker,2014-12-02T00:00:00,c75f8e81295d4cbb880758d6e18b3589,Communication Challenges,,0
719b2913db4bf15473b028949bda5200,registered,German Renewable Energy Federation,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-12-02T00:00:00,7220dae18a3f4b7da93d04ccff3a0eca,Discussion on Renewable Energy,,0
57d6e4b3b2da72be31d13281d99b6f04,registered,Global Counsel LLP,Martin Selmayr Richard Szostak,Cabinet members of President Jean-Claude Juncker,2014-12-02T00:00:00,c75f8e81295d4cbb880758d6e18b3589,Communication Challenges,,0
dfddb0114421d55eb5a0066e68a3e765,registered,Global Counsel LLP,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2014-12-02T00:00:00,c75f8e81295d4cbb880758d6e18b3589,Future challenges for Europe,,0
1bc687389c85421d7f14f86edd2f0ab0,registered,Society of Audiovisual Authors,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-01T00:00:00,5fe9b766e9604516a4150ba04960fc36,Meeting with Meeting with Society of Audiovisual Authors SAA: discuss the future of the European audiovisual and copyright sectors,,0
8298a01b5210e7b78ddaa2cc0d5abf2a,registered,Federation of European Publishers,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-12-01T00:00:00,a4636f5397b943f39439165eef86d36b,Meeting with Fédération des Editeurs Européens to discuss author rights and their priorities,,0
85ad9fca5d678fe80d2a741d41006446,registered,Zentralverband des Deutschen Handwerks e.V.,Richard Szostak,Cabinet members of President Jean-Claude Juncker,2014-12-01T00:00:00,8cfe6da61c604edf96f4723e87c255dd,Trade,,0
c6d3d9e9622827b291e1c06e41a7b759,registered,European Wind Energy Association,Telmo Baltazar,Cabinet members of President Jean-Claude Juncker,2014-11-20T00:00:00,e1c0a1bab8a0446f9a31d535f1cc6f35,EWEA - exchange of views on the European Energy Union,,0
feed4508f9f9ab0066e06b560dd4093f,registered,Google,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-11-20T00:00:00,df2cd4a7e0844b73b0ae147aa9c830f1,"Meeting with Rachel Whetstone, Google's Senior Vice President for Communications and Policy: role of internet and innovation to foster economic growth and job creation in Europe and Google initiatives in that field",,0
08b9e786d7001804cf3dfcc606abe883,registered,Wikimedia Foundation,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-11-14T00:00:00,e1245ebee4fe45b78d6d9de9254f21d9,Meeting with Mr Dimitar Dimitrov - Wikimedia Position Paper on EU Copyright,,0
9efc274f01eddf1e21caf1d7ec5cabc3,registered,Telecom Italia,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2014-11-13T00:00:00,c518ff636bb9444a889adbf3bd7798b1,Meeting with representative of Telecom Italia on investment plan,,0
a793ebedf635a2e308b4f410f7edac1c,registered,International Federation for Human Rights,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,6a24a747d04448efb540a2cf1669862b,Annual Colloquium on the situation of fundamental rights in the EU,,0
a793ebedf635a2e308b4f410f7edac1c,registered,Platform of European Social NGOs,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,5197275752e34e03897d0b24d70c4fce,Annual Colloquium on the situation of fundamental rights in the EU,,0
a793ebedf635a2e308b4f410f7edac1c,registered,European Network Against Racism,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,29956fafdd3d4da6b82a4eaf8a238298,Annual Colloquium on the situation of fundamental rights in the EU,,0
a793ebedf635a2e308b4f410f7edac1c,registered,Amnesty International European Institutions Office,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,36a480bcd35c40ccb8e50476db23a32c,Annual Colloquium on the situation of fundamental rights in the EU,,0
a793ebedf635a2e308b4f410f7edac1c,registered,European Youth Forum,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,4caf640e33bf41d2942c1c417cfbf415,Annual Colloquium on the situation of fundamental rights in the EU,,0
a793ebedf635a2e308b4f410f7edac1c,registered,Open Society European Policy Institute,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,fa3ba49879924f28b3fc557c7150c775,Annual Colloquium on the situation of fundamental rights in the EU,,0
a793ebedf635a2e308b4f410f7edac1c,registered,CEJI - A Jewish Contribution to an Inclusive Europe,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,89a76c6332214c738d10d22f2736fd98,Annual Colloquium on the situation of fundamental rights in the EU,,0
a793ebedf635a2e308b4f410f7edac1c,registered,Forum of European Muslim Youth and Student organisations,First Vice-President Frans Timmermans,,2015-04-14T00:00:00,706132dde6fc470d807f5d57cb0bda19,Annual Colloquium on the situation of fundamental rights in the EU,,0
b64f6b69a0bbc7279904cf823830342d,registered,"Union européenne de l'Artisanat et des petites et moyennes entreprises, aisbl",First Vice-President Frans Timmermans,,2015-04-13T00:00:00,9bbe4430e9fc423bb1d6b63b2d55ff3e,Better regulation / Small Business Act,,0
b10f6fed13863e3504a02585571f5aee,registered,Società Italiana per l'Organizzazione Internazionale,First Vice-President Frans Timmermans,,2015-03-31T00:00:00,596d24cee8da4072925061e82cedf0cd,SIOI international activities,,0
43db1bf82fd58e5f60e4b054d46c5cc6,registered,International Air Transport Association,First Vice-President Frans Timmermans,,2015-03-23T00:00:00,6ca94e741a954b36b211cd9cdb795da5,Better Regulation,,0
5dc3b0750425d555d0df06a919dd79e8,registered,"Council of European Employers of the Metal, Engineering and Technology-based Industries",First Vice-President Frans Timmermans,,2015-03-16T00:00:00,edecffe84c274a18bf4d037c44084c91,Better regulation,,0
b97ae1b7b36521dc76798907631a4e70,registered,ING Group,First Vice-President Frans Timmermans,,2015-03-03T00:00:00,b1c7c273a8ba4771ba5631476a3a17da,Economic situation / financial services and better regulation,,0
63c56da933115ad1b5719c9606f92645,registered,ING Group,First Vice-President Frans Timmermans,,2015-03-03T00:00:00,b1c7c273a8ba4771ba5631476a3a17da,Better regulation and European affairs,,0
b235672a6e501c6b55db88ac241686e4,registered,European Environmental Bureau,First Vice-President Frans Timmermans,,2015-03-03T00:00:00,8daf4e044aa1470d95cc283fa67170c7,Better regulation,,0
b235672a6e501c6b55db88ac241686e4,registered,Bureau Européen des Unions de Consommateurs,First Vice-President Frans Timmermans,,2015-03-03T00:00:00,c31682e3984046cea559cf23094b1b4a,Better regulation,,0
b235672a6e501c6b55db88ac241686e4,registered,EUROPEAN TRADE UNION CONFEDERATION,First Vice-President Frans Timmermans,,2015-03-03T00:00:00,98893fe0d2554088b253b817a47f535b,Better regulation,,0
b235672a6e501c6b55db88ac241686e4,registered,European Public Health Alliance,First Vice-President Frans Timmermans,,2015-03-03T00:00:00,eec5c0f8a33f48a09e132a4cb2fe471d,Better regulation,,0
3275c945aa26ae45e0e1883088e319a4,registered,International Rescue Committee Inc,First Vice-President Frans Timmermans,,2015-03-02T00:00:00,45e877156ed5494daae6af22ec9d5ab6,European affairs,,0
1f019704207e048262e7417806abd552,registered,KLM Royal Dutch Airlines,First Vice-President Frans Timmermans,,2015-02-27T00:00:00,2a246dd0d26c4dd3a7e7ef03575694b8,Better regulation and European affairs in general,,0
1f019704207e048262e7417806abd552,registered,KPN,First Vice-President Frans Timmermans,,2015-02-27T00:00:00,3ee64336920f46a8bb9aea4d57e829a2,Better regulation and European affairs in general,,0
1f019704207e048262e7417806abd552,registered,ABN AMRO Bank N.V.,First Vice-President Frans Timmermans,,2015-02-27T00:00:00,04b737dd511f4c3cb64b8fb2d351d7d2,Better regulation and European affairs in general,,0
1f019704207e048262e7417806abd552,registered,PostNL Holding B.V.,First Vice-President Frans Timmermans,,2015-02-27T00:00:00,c3ae518373554eda95af3cefd836b068,Better regulation and European affairs in general,,0
8d74ebbbce1120bac2084a4d0db1c55f,registered,Conseil des Communes et Régions d'Europe,First Vice-President Frans Timmermans,,2015-02-25T00:00:00,1698d5fe43ed4cd7be9bffd40a8d33f8,Better regulation,,0
0c4a2dadc0c9706e7b5c49c9a2ee55bb,registered,The European Steel Association,First Vice-President Frans Timmermans,,2015-02-23T00:00:00,aa63787c20ea48159767ec3551e19e1b,Better regulation,,0
6a36d64284fb927f4c89655501c2c983,registered,Confederación Española de Organizaciones Empresariales,First Vice-President Frans Timmermans,,2015-02-20T00:00:00,3e6b73bbc5d547f3b84ea422e10c3064,Better regulation,,0
4b96c2d061ba8cc83195fef20fbb53d4,registered,Confédération Générale des Petites et Moyennes Entreprises,First Vice-President Frans Timmermans,,2015-02-16T00:00:00,f1737f2409a0428cb03030c6b4f1d010,Better Regulation,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,CEE Bankwatch Network,First Vice-President Frans Timmermans,,2015-02-13T00:00:00,89b1cff64d7043a0a625af2dc3545288,Meeting with Representatives of Green 10 on CWP 2015,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,Health & Environment Alliance,First Vice-President Frans Timmermans,,2015-02-13T00:00:00,9bdd8ce4262d4143a176c1a73a6cd5e5,Meeting with Representatives of Green 10 on CWP 2015,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,Transport and Environment (European Federation for Transport and Environment),First Vice-President Frans Timmermans,,2015-02-13T00:00:00,39aea84e091b4cc7bc33d1450941507f,Meeting with Representatives of Green 10 on CWP 2015,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,Climate Action Network Europe,First Vice-President Frans Timmermans,,2015-02-13T00:00:00,83b243f8eb644be78b034471c78d3383,Meeting with Representatives of Green 10 on CWP 2015,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,Friends of the Earth Europe,First Vice-President Frans Timmermans,,2015-02-13T00:00:00,c718c5411cf64c7faa2aa58482f6c49a,Meeting with Representatives of Green 10 on CWP 2015,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,WWF European Policy Programme,First Vice-President Frans Timmermans,,2015-02-13T00:00:00,aac5ca5c751449f78d0c706904a23cd3,Meeting with Representatives of Green 10 on CWP 2015,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,Stichting BirdLife Europe,First Vice-President Frans Timmermans,,2015-02-13T00:00:00,3fc9290a33544e7284bc8ac8715172da,Meeting with Representatives of Green 10 on CWP 2015,,0
2c42d9fc3fce66777dc65b8a16f7ead7,registered,Greenpeace European Unit,First Vice-President Frans Timmermans,,2015-02-13T00:00:00,553809c289c74395993953b64d407835,Meeting with Representatives of Green 10 on CWP 2015,,0
2574202274352c57c1f403615378f4d1,registered,Royal DSM,First Vice-President Frans Timmermans,,2015-02-04T00:00:00,00d917afe3b54282aade8dd5a77982af,"Mr. A. Nicolai, Digital Single Market",,0
2e3c65933f5c9732f5b44dd1bfa8048d,registered,Confederation of Danish Industry,First Vice-President Frans Timmermans,,2015-01-29T00:00:00,7f3b4ad1f4404a4c829c2f57b9a79483,Better regulation,,0
64cfc2a646af5e21e64a6a1756281cf0,registered,International Federation of Red Cross and Red Crescent Societies,First Vice-President Frans Timmermans,,2015-01-23T00:00:00,8a14f266f9ca4400bb9cb73d670b5f6b,"Fundamental rights, security and better regulation",,0
dbeb0a2059c17351213c4f0b22a66b56,registered,Facebook Ireland Limited,First Vice-President Frans Timmermans,,2015-01-23T00:00:00,f54ef0b0a4da4700b2168654f2d3d0aa,"Meeting with Mrs Sandberg and J. Kaplan, VP Facebook",,0
9afa6b80cb05a405a0a885d0d19795e1,registered,Confederation of British Industry,First Vice-President Frans Timmermans,,2015-01-23T00:00:00,13a45bbe89c0455bbc3918f874faf908,Better regulation,,0
c814a13e68c864ac7fc3ff9c98457918,registered,World Economic Forum,First Vice-President Frans Timmermans,,2015-01-22T00:00:00,b5dc46d7cc2845f395bf4deac8091456,Better regulation,,0
147dea019e3cc897ef5fe71f8d6a4cf1,registered,"Liberty Global, Inc.",First Vice-President Frans Timmermans,,2015-01-22T00:00:00,296b33c3518d4ac4a091ed56a22ae3dc,Better regulation,,0
b96751786aa62192bbe264a5852ae0c7,registered,InBev - Anheuser-Busch N.V./S.A.,First Vice-President Frans Timmermans,,2015-01-22T00:00:00,873dd3aada8f4f3cb3b86e7475160cc2,Better regulation,,0
7300ca06859ce5c1d51db9536ae629e6,registered,Heineken N.V.,First Vice-President Frans Timmermans,,2015-01-22T00:00:00,4fbea80dcd9740f5bda1d506d143ea94,Better regulation,,0
9a5cfef58fba25a547b703b421eb582b,registered,AGE Platform Europe,First Vice-President Frans Timmermans,,2015-01-09T00:00:00,38dbbe063e774a929eb3f38b25653846,Roundtable with NGO's on fundamental rights,,0
9a5cfef58fba25a547b703b421eb582b,registered,European Disability Forum,First Vice-President Frans Timmermans,,2015-01-09T00:00:00,8bf43ca0e6b64a43b56ed21747c42135,Roundtable with NGO's on fundamental rights,,0
9a5cfef58fba25a547b703b421eb582b,registered,Human Rights Watch,First Vice-President Frans Timmermans,,2015-01-09T00:00:00,fb880a09da624f95b49723b25f0acef2,Roundtable with NGO's on fundamental rights,,0
9a5cfef58fba25a547b703b421eb582b,registered,Amnesty International European Institutions Office,First Vice-President Frans Timmermans,,2015-01-09T00:00:00,36a480bcd35c40ccb8e50476db23a32c,Roundtable with NGO's on fundamental rights,,0
9a5cfef58fba25a547b703b421eb582b,registered,European Council on Refugees and Exiles,First Vice-President Frans Timmermans,,2015-01-09T00:00:00,d7cb70f17b614dc3bd9e626d2b94a63c,Roundtable with NGO's on fundamental rights,,0
9a5cfef58fba25a547b703b421eb582b,registered,European Youth Forum,First Vice-President Frans Timmermans,,2015-01-09T00:00:00,4caf640e33bf41d2942c1c417cfbf415,Roundtable with NGO's on fundamental rights,,0
9a5cfef58fba25a547b703b421eb582b,registered,European Network on Religion and Belief,First Vice-President Frans Timmermans,,2015-01-09T00:00:00,f3eb257a5b9a4b2cbe9e10617b21b98d,Roundtable with NGO's on fundamental rights,,0
